Timestamp,Video File,Color (CSS3),Substance,Cumulative Area
2025-04-29 03:58:18,IMG_1195.mp4,powderblue-paleturquoise,phanta,182.57pxx2
2025-04-29 03:58:18,IMG_1195.mp4,powderblue-paleturquoise,phanta,183.37pxx2
2025-04-29 03:58:19,IMG_1195.mp4,powderblue-paleturquoise,phanta,184.18pxx2
2025-04-29 03:58:19,IMG_1195.mp4,powderblue-paleturquoise,phanta,184.97pxx2
2025-04-29 03:58:20,IMG_1195.mp4,powderblue-paleturquoise,phanta,185.74pxx2
2025-04-29 03:58:20,IMG_1195.mp4,darkkhaki-tan,Unknown,186.82pxx2
2025-04-29 03:58:20,IMG_1195.mp4,powderblue-paleturquoise,phanta,187.62pxx2
2025-04-29 03:58:20,IMG_1195.mp4,darkkhaki-tan,Unknown,188.70pxx2
2025-04-29 03:58:21,IMG_1195.mp4,powderblue-paleturquoise,phanta,189.51pxx2
2025-04-29 03:58:21,IMG_1195.mp4,darkkhaki-tan,Unknown,190.59pxx2
2025-04-29 03:58:21,IMG_1195.mp4,lavender-gainsboro,phanta,191.42pxx2
2025-04-29 03:58:21,IMG_1195.mp4,darkkhaki-tan,Unknown,192.49pxx2
2025-04-29 03:58:21,IMG_1195.mp4,lavender-gainsboro,phanta,193.40pxx2
2025-04-29 03:58:22,IMG_1195.mp4,lavender-gainsboro,phanta,194.23pxx2
2025-04-29 03:58:22,IMG_1195.mp4,gainsboro-lavender,phanta,195.07pxx2
2025-04-29 03:58:23,IMG_1195.mp4,powderblue-gainsboro,phanta,195.93pxx2
2025-04-29 03:58:23,IMG_1195.mp4,powderblue-lavender,phanta,196.88pxx2
2025-04-29 03:58:23,IMG_1195.mp4,powderblue-gainsboro,phanta,197.69pxx2
2025-04-29 03:58:24,IMG_1195.mp4,gainsboro-powderblue,phanta,198.50pxx2
2025-04-29 03:58:24,IMG_1195.mp4,gainsboro-powderblue,phanta,199.35pxx2
2025-04-29 03:58:25,IMG_1195.mp4,gainsboro-lavender,phanta,200.09pxx2
2025-04-29 03:58:25,IMG_1195.mp4,dimgray-gray,Unknown,200.11pxx2
2025-04-29 03:58:25,IMG_1195.mp4,gainsboro-powderblue,phanta,201.00pxx2
2025-04-29 03:58:25,IMG_1195.mp4,gainsboro-lightgray,phanta,202.19pxx2
2025-04-29 03:58:25,IMG_1195.mp4,indianred-palevioletred,Unknown,202.21pxx2
2025-04-29 03:58:25,IMG_1195.mp4,powderblue-lightblue,phanta,203.23pxx2
2025-04-29 03:58:25,IMG_1195.mp4,powderblue-lightblue,phanta,204.52pxx2
2025-04-29 03:58:26,IMG_1195.mp4,powderblue-gainsboro,phanta,205.24pxx2
2025-04-29 03:58:26,IMG_1195.mp4,lightgray-gainsboro,phanta,206.67pxx2
2025-04-29 03:58:26,IMG_1195.mp4,lavender-gainsboro,phanta,207.83pxx2
2025-04-29 03:58:26,IMG_1195.mp4,powderblue-lightgray,phanta,208.59pxx2
2025-04-29 03:58:26,IMG_1195.mp4,lightgray-gainsboro,phanta,210.13pxx2
2025-04-29 03:58:27,IMG_1195.mp4,gainsboro-lavender,phanta,210.65pxx2
2025-04-29 03:58:27,IMG_1195.mp4,darkkhaki,Unknown,211.75pxx2
2025-04-29 03:58:27,IMG_1195.mp4,lavender-gainsboro,phanta,212.29pxx2
2025-04-29 03:58:27,IMG_1195.mp4,lightgray-gainsboro,Unknown,213.92pxx2
2025-04-29 03:58:27,IMG_1195.mp4,lavender-gainsboro,phanta,214.46pxx2
2025-04-29 03:58:27,IMG_1195.mp4,lightgray-gainsboro,phanta,216.04pxx2
2025-04-29 03:58:28,IMG_1195.mp4,lavender-gainsboro,phanta,216.61pxx2
2025-04-29 03:58:28,IMG_1195.mp4,lightgray-gainsboro,phanta,218.25pxx2
2025-04-29 03:58:28,IMG_1195.mp4,gainsboro-powderblue,phanta,218.82pxx2
2025-04-29 03:58:28,IMG_1195.mp4,lightgray-gainsboro,phanta,220.43pxx2
2025-04-29 03:58:29,IMG_1195.mp4,lightblue-powderblue,Unknown,222.24pxx2
2025-04-29 03:58:29,IMG_1195.mp4,paleturquoise-powderblue,phanta,223.21pxx2
2025-04-29 03:58:29,IMG_1195.mp4,powderblue-paleturquoise,phanta,224.53pxx2
2025-04-29 03:58:29,IMG_1195.mp4,lightblue-powderblue,Unknown,226.31pxx2
2025-04-29 03:58:29,IMG_1195.mp4,paleturquoise-powderblue,phanta,227.28pxx2
2025-04-29 03:58:29,IMG_1195.mp4,powderblue-paleturquoise,phanta,228.59pxx2
2025-04-29 03:58:30,IMG_1195.mp4,lightblue-powderblue,Unknown,230.39pxx2
2025-04-29 03:58:30,IMG_1195.mp4,paleturquoise-powderblue,phanta,231.32pxx2
2025-04-29 03:58:30,IMG_1195.mp4,lightblue-powderblue,Unknown,233.13pxx2
2025-04-29 03:58:30,IMG_1195.mp4,lightblue-silver,Unknown,234.98pxx2
2025-04-29 03:58:31,IMG_1195.mp4,lightblue-powderblue,Unknown,236.77pxx2
2025-04-29 03:58:31,IMG_1195.mp4,lightblue-silver,Unknown,238.59pxx2
2025-04-29 03:58:31,IMG_1195.mp4,lightblue-powderblue,Unknown,240.39pxx2
2025-04-29 03:58:32,IMG_1195.mp4,silver-lightblue,Unknown,242.20pxx2
2025-04-29 03:58:32,IMG_1195.mp4,lightblue-powderblue,Unknown,243.90pxx2
2025-04-29 03:58:32,IMG_1195.mp4,lightblue-powderblue,Unknown,245.62pxx2
2025-04-29 03:58:32,IMG_1195.mp4,powderblue-paleturquoise,phanta,246.68pxx2
2025-04-29 03:58:33,IMG_1195.mp4,lightblue-powderblue,Unknown,248.37pxx2
2025-04-29 03:58:33,IMG_1195.mp4,lavender-lightcyan,water,248.83pxx2
2025-04-29 03:58:33,IMG_1195.mp4,lightblue-powderblue,Unknown,250.56pxx2
2025-04-29 03:58:33,IMG_1195.mp4,lavender-lightcyan,water,251.04pxx2
2025-04-29 03:58:34,IMG_1195.mp4,lightblue-silver,Unknown,252.79pxx2
2025-04-29 03:58:34,IMG_1195.mp4,silver-lightblue,Unknown,254.58pxx2
2025-04-29 03:58:34,IMG_1195.mp4,lightblue-silver,Unknown,256.31pxx2
2025-04-29 03:58:34,IMG_1195.mp4,darkkhaki,Unknown,257.40pxx2
2025-04-29 03:58:35,IMG_1195.mp4,silver-lightblue,Unknown,259.21pxx2
2025-04-29 03:58:35,IMG_1195.mp4,silver-lightblue,Unknown,261.03pxx2
2025-04-29 03:58:35,IMG_1195.mp4,silver-lightblue,Unknown,262.83pxx2
2025-04-29 03:58:36,IMG_1195.mp4,silver-lightblue,Unknown,264.64pxx2
2025-04-29 03:58:36,IMG_1195.mp4,silver-lightblue,Unknown,266.44pxx2
2025-04-29 03:58:36,IMG_1195.mp4,silver-lightblue,Unknown,268.27pxx2
2025-04-29 03:58:37,IMG_1195.mp4,silver-lightsteelblue,Unknown,270.16pxx2
2025-04-29 03:58:37,IMG_1195.mp4,darkkhaki,Unknown,271.25pxx2
2025-04-29 03:58:37,IMG_1195.mp4,silver-lightblue,Unknown,273.04pxx2
2025-04-29 03:58:37,IMG_1195.mp4,darkkhaki,Unknown,274.13pxx2
2025-04-29 03:58:38,IMG_1195.mp4,silver-lightblue,Unknown,275.88pxx2
2025-04-29 03:58:38,IMG_1195.mp4,silver-lightblue,Unknown,277.67pxx2
2025-04-29 03:58:39,IMG_1195.mp4,silver-lightblue,Unknown,279.48pxx2
2025-04-29 03:58:39,IMG_1195.mp4,silver-lightblue,Unknown,281.27pxx2
2025-04-29 03:58:39,IMG_1195.mp4,darkkhaki,Unknown,282.35pxx2
2025-04-29 03:58:39,IMG_1195.mp4,silver-lightblue,Unknown,284.12pxx2
2025-04-29 03:58:40,IMG_1195.mp4,powderblue-lightblue,Unknown,285.51pxx2
2025-04-29 03:58:40,IMG_1195.mp4,powderblue-lightblue,phanta,286.81pxx2
2025-04-29 03:58:40,IMG_1195.mp4,lavender-lightcyan,water,287.27pxx2
2025-04-29 03:58:41,IMG_1195.mp4,powderblue-lightblue,phanta,288.53pxx2
2025-04-29 03:58:41,IMG_1195.mp4,darkkhaki,Unknown,289.62pxx2
2025-04-29 03:58:41,IMG_1195.mp4,powderblue-lightblue,phanta,290.87pxx2
2025-04-29 03:58:41,IMG_1195.mp4,darkkhaki,Unknown,291.96pxx2
2025-04-29 03:58:41,IMG_1195.mp4,powderblue-lightblue,phanta,293.11pxx2
2025-04-29 03:58:41,IMG_1195.mp4,lavender-paleturquoise,phanta,294.01pxx2
2025-04-29 03:58:41,IMG_1195.mp4,sandybrown-lightsalmon,Unknown,295.10pxx2
2025-04-29 03:58:42,IMG_1195.mp4,powderblue-lightblue,phanta,296.24pxx2
2025-04-29 03:58:42,IMG_1195.mp4,darkkhaki,Unknown,297.33pxx2
2025-04-29 03:58:42,IMG_1195.mp4,powderblue-lightblue,phanta,298.45pxx2
2025-04-29 03:58:42,IMG_1195.mp4,lavender-lightcyan,water,299.32pxx2
2025-04-29 03:58:43,IMG_1195.mp4,gainsboro-powderblue,phanta,300.28pxx2
2025-04-29 03:58:43,IMG_1195.mp4,darkkhaki,Unknown,301.37pxx2
2025-04-29 03:58:43,IMG_1195.mp4,lavender-gainsboro,phanta,302.28pxx2
2025-04-29 03:58:44,IMG_1195.mp4,lavender-gainsboro,phanta,303.17pxx2
2025-04-29 03:58:44,IMG_1195.mp4,powderblue-paleturquoise,phanta,304.16pxx2
