Timestamp,Video File,Color (CSS3),Substance,Cumulative Area
2025-04-28 23:41:34,IMG_1155.MOV,dimgray-darkslateblue,Unknown,167.69pxx2
2025-04-28 23:41:34,IMG_1155.MOV,lightgoldenrodyellow-beige,Unknown,167.76pxx2
2025-04-28 23:41:35,IMG_1155.MOV,powderblue-paleturquoise,Unknown,167.83pxx2
2025-04-28 23:41:35,IMG_1155.MOV,gray-dimgray,Unknown,168.10pxx2
2025-04-28 23:41:45,IMG_1155.MOV,dimgray-slategray,Unknown,168.43pxx2
2025-04-28 23:41:45,IMG_1155.MOV,beige-lightgoldenrodyellow,Unknown,168.50pxx2
2025-04-28 23:41:46,IMG_1155.MOV,powderblue-paleturquoise,Unknown,168.57pxx2
2025-04-28 23:41:46,IMG_1155.MOV,gray-dimgray,Unknown,168.85pxx2
2025-04-28 23:46:04,IMG_1155.MOV,paleturquoise-powderblue,Unknown,169.05pxx2
2025-04-28 23:46:05,IMG_1155.MOV,paleturquoise-powderblue,Unknown,169.24pxx2
2025-04-28 23:46:05,IMG_1155.MOV,paleturquoise-powderblue,Unknown,169.43pxx2
2025-04-28 23:46:06,IMG_1155.MOV,paleturquoise-powderblue,Unknown,169.63pxx2
2025-04-28 23:46:06,IMG_1155.MOV,paleturquoise-powderblue,Unknown,169.82pxx2
2025-04-28 23:46:07,IMG_1155.MOV,paleturquoise-powderblue,Unknown,170.01pxx2
2025-04-28 23:46:07,IMG_1155.MOV,paleturquoise-powderblue,Unknown,170.20pxx2
2025-04-28 23:46:08,IMG_1155.MOV,paleturquoise-powderblue,Unknown,170.38pxx2
2025-04-28 23:46:09,IMG_1155.MOV,paleturquoise-powderblue,Unknown,170.57pxx2
2025-04-28 23:46:09,IMG_1155.MOV,paleturquoise-powderblue,Unknown,170.76pxx2
2025-04-28 23:46:10,IMG_1155.MOV,paleturquoise-powderblue,Unknown,170.95pxx2
